1|0|403.28|-7,675.29|1,691.43|6.9
2|0|714.56|-6,354.29|1,510.98|6.9
3|0|390.95|-7,889.53|1,690.47|6.9
4|0|1,550.01|-7,640|1,695.27|6.9
5|0|916.55|-7,129.93|1,692.39|6.9
6|0|698.64|-6,662.31|1,690.31|6.9
7|1|504.36|-7,236.06|1,698.15|6.9
0|0|1,581.93|-7,934.52|1,691.43|7
1|0|400.59|-7,654.54|1,691.43|7
2|0|715.95|-6,320.33|1,493.35|7
3|0|392.78|-7,862.18|1,690.47|7
4|0|1,547.26|-7,613.83|1,695.27|7
5|0|894.98|-7,126.35|1,692.39|7
6|0|701.76|-6,637.02|1,690.31|7
7|1|504.76|-7,235.95|1,698.15|7.0
0|0|1,579.4|-7,910.73|1,691.43|7.1
1|0|398.65|-7,638.23|1,691.43|7.1
2|0|717.04|-6,293.68|1,493.35|7.1
3|0|394.21|-7,840.72|1,690.47|7.1
4|0|1,545.1|-7,593.29|1,695.27|7.1
5|0|877.27|-7,120.37|1,692.39|7.1
6|0|702.12|-6,633.25|1,689.74|7.1
7|1|513.25|-7,233.58|1,698.15|7.1
0|0|1,576.46|-7,883.09|1,691.43|7.2
1|0|396.62|-7,619.26|1,691.43|7.2
2|0|717.66|-6,278.6|1,493.35|7.2
3|0|395.89|-7,815.77|1,690.47|7.2
4|0|1,542.6|-7,569.42|1,695.27|7.2
5|0|858.4|-7,114.93|1,692.39|7.2
6|0|703.61|-6,616.33|1,686.22|7.2
7|1|536.52|-7,227.08|1,698.15|7.2
0|0|1,573.43|-7,854.61|1,691.43|7.3
1|0|394.79|-7,599.68|1,691.43|7.3
2|0|715.95|-6,276.68|1,493.35|7.3
3|0|397.61|-7,790.08|1,690.47|7.3
4|0|1,541.13|-7,546.72|1,695.27|7.3
5|0|838.27|-7,110.83|1,692.39|7.3
6|0|706.93|-6,597.75|1,684.56|7.3
7|1|574.61|-7,216.44|1,698.15|7.3
0|0|1,570.23|-7,824.59|1,691.43|7.4
1|0|397.75|-7,571.96|1,691.43|7.4
2|0|697.36|-6,268.4|1,493.35|7.4
3|0|399.42|-7,762.99|1,690.47|7.4
4|0|1,538.31|-7,520.8|1,695.27|7.4
5|0|818.92|-7,107.59|1,692.39|7.4
6|0|709.23|-6,571.64|1,665.4|7.4
7|1|602.96|-7,208.52|1,698.15|7.4
0|0|1,567.68|-7,800.64|1,691.43|7.5
1|0|400.56|-7,549.08|1,691.43|7.5
2|0|679.9|-6,260.24|1,493.35|7.5
3|0|400.87|-7,741.37|1,690.47|7.5
4|0|1,537.49|-7,502.38|1,695.27|7.5
5|0|802.29|-7,103.28|1,692.39|7.5
6|0|709.37|-6,557.26|1,660.08|7.5
7|1|609.23|-7,206.77|1,698.15|7.5
0|0|1,564.7|-7,772.65|1,691.43|7.6
1|0|399.08|-7,529.82|1,691.43|7.6
2|0|659.32|-6,251.1|1,493.35|7.6
3|0|402.56|-7,716.12|1,690.47|7.6
4|0|1,538.97|-7,485.01|1,695.27|7.6
5|0|782.91|-7,097.61|1,692.39|7.6
6|0|709.64|-6,548.63|1,653.05|7.6
7|1|609.23|-7,206.77|1,698.15|7.6
0|0|1,562.44|-7,743.69|1,691.43|7.7
1|0|397.86|-7,508.79|1,691.43|7.7
2|0|627.32|-6,244.09|1,493.35|7.7
3|0|404.41|-7,688.59|1,690.47|7.7
4|0|1,540.23|-7,466.05|1,695.27|7.7
5|0|770.15|-7,096.5|1,692.39|7.7
6|0|710.56|-6,519.79|1,633.71|7.7
7|1|609.69|-7,206.39|1,698.15|7.7
0|0|1,564.21|-7,725.09|1,691.43|7.8
1|0|399.58|-7,487.69|1,691.43|7.8
2|0|598.85|-6,238.42|1,493.35|7.8
3|0|403.61|-7,669.33|1,690.47|7.8
4|0|1,537.94|-7,445.66|1,695.27|7.8
5|0|753.3|-7,090.34|1,692.39|7.8
6|0|711.39|-6,493.77|1,617.54|7.8
7|1|618.01|-7,199.68|1,698.15|7.8
0|0|1,566.12|-7,702.67|1,691.43|7.9
1|0|404.67|-7,458.12|1,691.43|7.9
2|0|564.55|-6,231.6|1,493.35|7.9
3|0|401.02|-7,649.26|1,690.47|7.9
4|0|1,533.66|-7,418.92|1,695.27|7.9
5|0|735.59|-7,082.57|1,692.39|7.9
6|0|712.39|-6,462.42|1,597.78|7.9
7|1|641.35|-7,180.29|1,698.15|7.9
0|0|1,567.52|-7,684.01|1,691.43|8
1|0|408.9|-7,433.52|1,691.43|8
2|0|536.02|-6,225.92|1,493.35|8
3|0|399.05|-7,632.55|1,690.47|8
4|0|1,530.11|-7,396.69|1,695.27|8
5|0|732.25|-7,080.48|1,692.39|8
6|0|713.22|-6,436.35|1,579.36|8
7|1|661.76|-7,162.01|1,698.15|8.0
0|0|1,568.8|-7,664.47|1,691.43|8.1
1|0|413.33|-7,407.78|1,691.43|8.1
2|0|518.8|-6,222.5|1,493.35|8.1
3|0|397.18|-7,615.03|1,690.47|8.1
4|0|1,526.39|-7,373.42|1,695.27|8.1
5|0|728.23|-7,065.75|1,692.39|8.1
6|0|714.09|-6,409.07|1,547.17|8.1
7|1|669.02|-7,155.52|1,698.15|8.1
0|0|1,569.83|-7,645.51|1,691.43|8.2
1|0|417.62|-7,382.83|1,691.43|8.2
2|0|517.12|-6,229.28|1,493.35|8.2
3|0|395.57|-7,598.04|1,690.47|8.2
4|0|1,522.78|-7,350.86|1,695.27|8.2
5|0|719.93|-7,040.64|1,692.39|8.2
6|0|714.93|-6,382.62|1,526.05|8.2
7|1|669.02|-7,155.52|1,698.15|8.2
0|0|1,566.53|-7,617.68|1,691.43|8.3
1|0|429.67|-7,357.11|1,691.43|8.3
2|0|510.08|-6,257.81|1,493.35|8.3
3|0|396.03|-7,575.3|1,690.47|8.3
4|0|1,515.62|-7,327.32|1,695.27|8.3
5|0|710.46|-7,011.95|1,692.39|8.3
6|0|715.91|-6,352.01|1,510.42|8.3
7|1|669.02|-7,155.52|1,698.15|8.3
0|0|1,561.98|-7,589.83|1,691.43|8.4
1|0|446.05|-7,337.57|1,691.43|8.4
2|0|502.53|-6,288.36|1,493.35|8.4
3|0|399.26|-7,550.12|1,690.47|8.4
4|0|1,493.51|-7,318.75|1,695.27|8.4
5|0|709.62|-7,009.72|1,692.39|8.4
6|0|716.81|-6,323.8|1,494.25|8.4
7|1|669.02|-7,155.52|1,698.15|8.4
0|0|1,557.96|-7,565.18|1,691.43|8.5
1|0|460.15|-7,321.53|1,691.43|8.5
2|0|495.85|-6,315.4|1,493.35|8.5
3|0|402.12|-7,527.84|1,690.47|8.5
4|0|1,473.12|-7,311.76|1,695.27|8.5
5|0|703.48|-6,995.69|1,692.39|8.5
6|0|717.61|-6,298.84|1,494.25|8.5
7|1|669.02|-7,155.52|1,698.15|8.5
0|0|1,553.07|-7,535.25|1,691.43|8.6
1|0|471.37|-7,304.44|1,691.43|8.6
2|0|487.73|-6,348.23|1,493.35|8.6
3|0|405.59|-7,500.79|1,690.47|8.6
4|0|1,448.35|-7,303.27|1,695.27|8.6
5|0|689.78|-6,976.88|1,692.39|8.6
6|0|718.23|-6,279.41|1,494.25|8.6
7|1|669.02|-7,155.52|1,698.15|8.6
0|0|1,548.95|-7,510.03|1,691.43|8.7
1|0|481.36|-7,292.19|1,691.43|8.7
2|0|486.43|-6,354.02|1,493.35|8.7
3|0|408.52|-7,478|1,690.47|8.7
4|0|1,427.48|-7,296.12|1,695.27|8.7
5|0|681.78|-6,961.59|1,692.39|8.7
6|0|718.36|-6,278.75|1,494.25|8.7
7|1|669.02|-7,155.52|1,698.15|8.7
0|0|1,544.81|-7,484.63|1,691.43|8.8
1|0|499.34|-7,286.69|1,691.43|8.8
2|0|485.6|-6,367.97|1,493.35|8.8
3|0|411.46|-7,455.05|1,690.47|8.8
4|0|1,406.47|-7,288.92|1,695.27|8.8
5|0|678.71|-6,943.38|1,692.39|8.8
6|0|708.1|-6,274.07|1,494.25|8.8
7|1|669.02|-7,155.52|1,698.15|8.8
0|0|1,539.7|-7,453.39|1,691.43|8.9
1|0|522.52|-7,278.73|1,691.43|8.9
2|0|483.56|-6,402.27|1,486.38|8.9
3|0|415.09|-7,426.81|1,690.47|8.9
4|0|1,380.61|-7,280.06|1,695.27|8.9
5|0|675.33|-6,920.92|1,692.39|8.9
6|0|687.62|-6,264.24|1,494.25|8.9
7|1|669.28|-7,152.21|1,698.15|8.9
0|0|1,535.49|-7,427.6|1,691.43|9
1|0|537.54|-7,268.1|1,691.43|9
2|0|481.82|-6,431.37|1,461.9|9
3|0|418.08|-7,403.5|1,690.47|9
4|0|1,359.27|-7,272.75|1,695.27|9
5|0|672.91|-6,902.33|1,691.64|9
6|0|670.57|-6,256.43|1,494.25|9
7|1|670.72|-7,136.2|1,698.15|9.0
0|0|1,531.21|-7,401.39|1,691.43|9.1
1|0|550.08|-7,254.87|1,691.43|9.1
2|0|480.07|-6,460.92|1,442.24|9.1
3|0|421.12|-7,379.82|1,690.47|9.1
4|0|1,337.58|-7,265.32|1,695.27|9.1
5|0|674.39|-6,883.02|1,688.39|9.1
6|0|653.12|-6,248.8|1,494.25|9.1
7|1|673.61|-7,106.4|1,698.15|9.1
0|0|1,526.91|-7,375.01|1,691.43|9.2
1|0|560.93|-7,243.8|1,691.43|9.2
2|0|478.29|-6,490.67|1,422.38|9.2
3|0|426.87|-7,362.67|1,690.47|9.2
4|0|1,315.75|-7,257.84|1,695.27|9.2
5|0|676.83|-6,856.58|1,688.39|9.2
6|0|634.63|-6,241.75|1,494.25|9.2
7|1|677.99|-7,062.96|1,698.15|9.2
0|0|1,521.71|-7,343.2|1,691.43|9.3
1|0|564.93|-7,231.08|1,691.43|9.3
2|0|476.16|-6,526.56|1,400.38|9.3
3|0|435.83|-7,350.56|1,690.47|9.3
4|0|1,289.43|-7,248.82|1,695.27|9.3
5|0|674.9|-6,836.04|1,688.39|9.3
6|0|603.03|-6,236.09|1,494.25|9.3
7|1|683.64|-7,007.52|1,698.15|9.3
0|0|1,510.08|-7,324.13|1,691.43|9.4
1|0|571.41|-7,215.67|1,691.43|9.4
2|0|474.45|-6,555.18|1,376.64|9.4
3|0|443.76|-7,340.48|1,690.47|9.4
4|0|1,266.13|-7,240.84|1,695.27|9.4
5|0|676.63|-6,821.51|1,688.39|9.4
6|0|574.94|-6,231.1|1,494.25|9.4
7|1|686.75|-6,976.99|1,698.15|9.4
0|0|1,486.16|-7,315.49|1,691.43|9.5
1|0|578.47|-7,199.1|1,691.43|9.5
2|0|473.96|-6,563.51|1,371.35|9.5
3|0|455.74|-7,329.05|1,690.47|9.5
4|0|1,244.49|-7,233.42|1,695.27|9.5
5|0|678.21|-6,808.36|1,688.39|9.5
6|0|548.86|-6,226.48|1,494.25|9.5
7|1|687.74|-6,967.25|1,698.15|9.5
0|0|1,460.48|-7,306.72|1,691.43|9.6
1|0|581.96|-7,187.58|1,691.43|9.6
2|0|473.75|-6,575.21|1,365.73|9.6
3|0|465.24|-7,316.39|1,690.47|9.6
4|0|1,222.34|-7,225.83|1,695.27|9.6
5|0|679.82|-6,794.89|1,688.39|9.6
6|0|522.5|-6,221.8|1,494.25|9.6
7|1|687.74|-6,967.25|1,698.15|9.6
0|0|1,434.86|-7,297.96|1,691.43|9.7
1|0|583.75|-7,179.11|1,691.43|9.7
2|0|473.26|-6,603.45|1,348.5|9.7
3|0|474.41|-7,306.11|1,690.47|9.7
4|0|1,200.22|-7,218.25|1,695.27|9.7
5|0|681.07|-6,787.58|1,688.39|9.7
6|0|521.89|-6,224.04|1,494.25|9.7
7|1|687.74|-6,967.25|1,698.15|9.7
0|0|1,409.23|-7,289.2|1,691.43|9.8
1|0|579.01|-7,172.65|1,691.43|9.8
2|0|472.73|-6,633.65|1,329.41|9.8
3|0|484.28|-7,295.82|1,690.47|9.8
4|0|1,178.1|-7,210.67|1,695.27|9.8
5|0|684.91|-6,776.7|1,688.39|9.8
6|0|516.82|-6,242.77|1,494.25|9.8
7|1|687.74|-6,967.25|1,698.15|9.8
0|0|1,383.83|-7,280.52|1,691.43|9.9
1|0|576.93|-7,168|1,691.43|9.9
2|0|472.21|-6,663.58|1,308.35|9.9
3|0|489.02|-7,284.85|1,690.47|9.9
4|0|1,156.17|-7,203.16|1,695.27|9.9
5|0|685.19|-6,774.44|1,688.39|9.9
6|0|509.8|-6,268.69|1,494.25|9.9
7|1|687.74|-6,967.25|1,698.15|9.9
0|0|1,358.07|-7,271.72|1,691.43|10
1|0|575.59|-7,163.81|1,691.43|10
2|0|471.68|-6,693.92|1,293.35|10
3|0|492.07|-7,271.13|1,690.47|10
4|0|1,133.95|-7,195.54|1,695.27|10
5|0|686.78|-6,761.3|1,688.39|10
6|0|502.68|-6,294.95|1,494.25|10
7|1|687.74|-6,967.25|1,698.15|10.0
0|0|1,327.3|-7,261.2|1,691.43|10.1
1|0|577.76|-7,161.91|1,691.43|10.1
2|0|471.16|-6,723.66|1,293.35|10.1
3|0|497.18|-7,257.8|1,690.47|10.1
4|0|1,107.39|-7,186.44|1,695.27|10.1
5|0|688.74|-6,745.16|1,688.39|10.1
6|0|495.5|-6,318.42|1,494.25|10.1
7|1|687.74|-6,967.25|1,698.15|10.1
0|0|1,302.01|-7,252.56|1,691.43|10.2
1|0|578.82|-7,159.72|1,691.43|10.2
2|0|472.44|-6,728.14|1,293.35|10.2
3|0|497.66|-7,251.72|1,690.47|10.2
4|0|1,085.56|-7,178.97|1,695.27|10.2
5|0|690.35|-6,731.9|1,688.39|10.2
6|0|490.69|-6,340.75|1,494.25|10.2
7|1|687.74|-6,967.25|1,698.15|10.2
0|0|1,276.41|-7,243.81|1,691.43|10.3
1|0|579.16|-7,156.9|1,691.43|10.3
2|0|478.79|-6,750.34|1,293.35|10.3
3|0|505.26|-7,245.11|1,690.47|10.3
4|0|1,063.47|-7,171.4|1,695.27|10.3
5|0|691.98|-6,718.47|1,688.39|10.3
6|0|486.69|-6,356.04|1,494.25|10.3
7|1|687.74|-6,967.25|1,698.15|10.3
0|0|1,250.09|-7,234.82|1,691.43|10.4
1|0|586.77|-7,159.91|1,691.43|10.4
2|0|493.69|-6,772.66|1,293.35|10.4
3|0|508.86|-7,235.49|1,690.47|10.4
4|0|1,040.75|-7,163.61|1,695.27|10.4
5|0|693.66|-6,704.66|1,688.39|10.4
6|0|485.95|-6,368.33|1,494.25|10.4
7|1|687.84|-6,963.65|1,698.15|10.4
0|0|1,224.82|-7,226.18|1,691.43|10.5
1|0|594.48|-7,154.71|1,691.43|10.5
2|0|522.29|-6,777.13|1,293.35|10.5
3|0|516.39|-7,231.31|1,690.47|10.5
4|0|1,018.94|-7,156.14|1,695.27|10.5
5|0|692.43|-6,685.99|1,688.39|10.5
6|0|484.36|-6,394.37|1,491.56|10.5
7|1|688.27|-6,946.7|1,698.15|10.5
0|0|1,199.18|-7,217.42|1,691.43|10.6
1|0|607.45|-7,141.65|1,691.43|10.6
2|0|552.28|-6,780.72|1,293.35|10.6
3|0|527.6|-7,221.51|1,690.47|10.6
4|0|997.63|-7,151.21|1,695.27|10.6
5|0|691.63|-6,666.57|1,688.39|10.6
6|0|482.71|-6,421.41|1,470.85|10.6
7|1|689.07|-6,915.36|1,698.15|10.6
0|0|1,179|-7,212.73|1,691.43|10.7
1|0|615.14|-7,124.73|1,691.43|10.7
2|0|564.4|-6,782.16|1,293.35|10.7
3|0|541.26|-7,210.63|1,690.47|10.7
4|0|983.22|-7,144.53|1,695.27|10.7
5|0|691.61|-6,647.15|1,688.39|10.7
6|0|481.06|-6,448.44|1,450.5|10.7
7|1|690.18|-6,870.33|1,694.15|10.7
0|0|1,162.04|-7,202.65|1,691.43|10.8
1|0|624.22|-7,107.58|1,691.43|10.8
2|0|571.25|-6,782.5|1,293.35|10.8
3|0|554.96|-7,199.36|1,690.47|10.8
4|0|960.79|-7,136.8|1,695.27|10.8
5|0|692.01|-6,634.83|1,688.05|10.8
6|0|479.39|-6,475.88|1,434.15|10.8
7|1|691.32|-6,821.55|1,694.15|10.8
0|0|1,140.06|-7,193.9|1,691.43|10.9
1|0|637.86|-7,097.66|1,691.43|10.9
2|0|602.72|-6,784.07|1,293.35|10.9
3|0|563.53|-7,180.77|1,690.47|10.9
4|0|939.27|-7,134.19|1,695.27|10.9
5|0|693.73|-6,624.52|1,685.23|10.9
6|0|477.42|-6,508.3|1,413.18|10.9
7|1|692.2|-6,783.3|1,694.15|10.9
0|0|1,123.4|-7,190.77|1,691.43|11
1|0|644.75|-7,096.06|1,691.43|11
2|0|632.89|-6,785.57|1,293.35|11
3|0|567.7|-7,166.88|1,690.47|11
4|0|925.3|-7,132.8|1,695.27|11
5|0|694.54|-6,604.75|1,683.86|11
6|0|475.77|-6,535.33|1,395.24|11
7|1|692.45|-6,772.27|1,694.15|11.0
0|0|1,108.28|-7,186.58|1,691.43|11.1
1|0|645.99|-7,092.06|1,691.43|11.1
2|0|656.29|-6,786.73|1,293.35|11.1
3|0|572.33|-7,157.62|1,690.47|11.1
4|0|912.24|-7,132.21|1,695.27|11.1
5|0|698.06|-6,578.61|1,670.7|11.1
6|0|474.18|-6,561.36|1,372.9|11.1
7|1|692.45|-6,772.27|1,694.15|11.1
0|0|1,096.71|-7,180.87|1,691.43|11.2
1|0|649.77|-7,079.85|1,691.43|11.2
2|0|657.8|-6,782.46|1,293.35|11.2
3|0|580.21|-7,148.67|1,690.47|11.2
4|0|894.09|-7,136.5|1,695.27|11.2
5|0|700.91|-6,557.51|1,658.17|11.2
6|0|474.14|-6,563.59|1,372.3|11.2
7|1|692.45|-6,772.27|1,694.15|11.2
0|0|1,084.22|-7,176.65|1,691.43|11.3
1|0|653.5|-7,067.8|1,691.43|11.3
2|0|665.17|-6,761.52|1,293.35|11.3
3|0|588.23|-7,139.94|1,690.47|11.3
4|0|876|-7,139.91|1,695.27|11.3
5|0|701.14|-6,553.36|1,655.24|11.3
6|0|473.8|-6,582.05|1,362.59|11.3
7|1|692.45|-6,772.27|1,694.15|11.3
0|0|1,068.96|-7,171.49|1,691.43|11.4
1|0|656.99|-7,049.86|1,691.43|11.4
2|0|677.09|-6,727.64|1,293.35|11.4
3|0|601.19|-7,128.61|1,690.47|11.4
4|0|853.7|-7,142.85|1,695.27|11.4
5|0|702.66|-6,526.34|1,635.64|11.4
6|0|473.21|-6,614.25|1,339.22|11.4
7|1|692.45|-6,772.27|1,694.15|11.4
0|0|1,056.5|-7,167.28|1,691.43|11.5
1|0|665.28|-7,034.39|1,691.43|11.5
2|0|686.83|-6,699.96|1,293.35|11.5
3|0|614.7|-7,118.34|1,690.47|11.5
4|0|835.37|-7,144.16|1,695.27|11.5
5|0|704.15|-6,500.07|1,619.62|11.5
6|0|472.73|-6,640.56|1,325.68|11.5
7|1|692.45|-6,772.27|1,694.15|11.5
0|0|1,043.18|-7,162.78|1,691.43|11.6
1|0|675.14|-7,019.33|1,691.43|11.6
2|0|696.69|-6,671.94|1,293.35|11.6
3|0|628.02|-7,107.47|1,690.47|11.6
4|0|816.77|-7,144.41|1,695.27|11.6
5|0|705.65|-6,473.48|1,601.9|11.6
6|0|472.25|-6,667.19|1,306.85|11.6
7|1|692.31|-6,769.13|1,694.15|11.6
0|0|1,024.17|-7,159.56|1,691.43|11.7
1|0|675.14|-7,015.1|1,691.43|11.7
2|0|702.84|-6,649.37|1,293.35|11.7
3|0|628.58|-7,099.26|1,690.47|11.7
4|0|798.32|-7,143.49|1,695.27|11.7
5|0|707.13|-6,447.07|1,584.83|11.7
6|0|471.76|-6,693.63|1,294.31|11.7
7|1|691.62|-6,752.99|1,694.15|11.7
0|0|1,004.37|-7,156.92|1,691.43|11.8
1|0|675.72|-7,003.1|1,691.43|11.8
2|0|704.74|-6,633.47|1,292.81|11.8
3|0|625.91|-7,092.41|1,690.47|11.8
4|0|780.24|-7,139.51|1,695.27|11.8
5|0|708.7|-6,419.26|1,551.33|11.8
6|0|471.33|-6,717.17|1,294.31|11.8
7|1|690.39|-6,721.25|1,694.15|11.8
0|0|981.64|-7,153.59|1,691.43|11.9
1|0|676.47|-6,987.8|1,691.43|11.9
2|0|707.61|-6,618.55|1,287.09|11.9
3|0|629.33|-7,081.22|1,690.47|11.9
4|0|759.56|-7,133.75|1,695.27|11.9
5|0|710.5|-6,387.31|1,528.82|11.9
6|0|471.86|-6,724|1,294.31|11.9
7|1|689.48|-6,667.61|1,694.15|11.9
0|0|965.36|-7,151.54|1,691.43|12
1|0|673.82|-6,969.49|1,691.43|12
2|0|711.1|-6,608.2|1,279.61|12
3|0|630.61|-7,079.06|1,690.47|12
4|0|751.29|-7,120.68|1,695.27|12
5|0|712.06|-6,359.76|1,513.79|12
6|0|477.1|-6,743.17|1,294.31|12
7|1|691.18|-6,618.91|1,689.89|12.0
0|0|952.51|-7,153.24|1,691.43|12.1
1|0|671.3|-6,951.32|1,691.43|12.1
2|0|712.99|-6,606.78|1,278.91|12.1
3|0|635.61|-7,068.27|1,690.47|12.1
4|0|741.77|-7,116.01|1,695.27|12.1
5|0|713.56|-6,333.08|1,494.94|12.1
6|0|487.94|-6,764.15|1,294.31|12.1
7|1|692.72|-6,586.02|1,680.01|12.1
0|0|938.97|-7,154.73|1,691.43|12.2
1|0|672.67|-6,936.88|1,691.43|12.2
2|0|714.62|-6,605.55|1,277.94|12.2
3|0|640.89|-7,056.8|1,690.47|12.2
4|0|730.94|-7,111.43|1,695.27|12.2
5|0|715.14|-6,305.04|1,492.39|12.2
6|0|514.47|-6,769.87|1,294.31|12.2
7|1|693.41|-6,571.45|1,669.01|12.2
0|0|926.64|-7,155.8|1,691.43|12.3
1|0|671.34|-6,920.99|1,691.43|12.3
2|0|715.85|-6,604.62|1,277.39|12.3
3|0|645.92|-7,045.86|1,690.47|12.3
4|0|721.4|-7,106.67|1,695.27|12.3
5|0|716.56|-6,279.84|1,492.39|12.3
6|0|539.62|-6,774.25|1,294.31|12.3
7|1|693.43|-6,570.96|1,669.01|12.3
0|0|911.69|-7,154.24|1,691.43|12.4
1|0|669.02|-6,899.84|1,690.09|12.4
2|0|717.07|-6,603.71|1,276.7|12.4
3|0|657.03|-7,021.69|1,690.47|12.4
4|0|714.42|-7,099.85|1,695.27|12.4
5|0|716.56|-6,279.84|1,492.39|12.4
6|0|564.68|-6,778.62|1,294.31|12.4
7|1|693.43|-6,570.96|1,669.01|12.4
0|0|898.49|-7,151.99|1,691.43|12.5
1|0|667.94|-6,881.24|1,687.43|12.5
2|0|717.91|-6,603.08|1,276.09|12.5
3|0|662.91|-7,008.91|1,690.47|12.5
4|0|714.73|-7,094.53|1,695.27|12.5
5|0|710.2|-6,275.15|1,492.39|12.5
6|0|568.85|-6,778.92|1,294.31|12.5
7|1|693.43|-6,570.96|1,669.01|12.5
0|0|883.1|-7,149.81|1,691.43|12.6
1|0|672.67|-6,860.22|1,687.43|12.6
2|0|718.39|-6,602.72|1,275.8|12.6
3|0|663.77|-7,002.17|1,690.47|12.6
4|0|718.91|-7,081.89|1,695.27|12.6
5|0|692.88|-6,266.76|1,492.39|12.6
6|0|590.64|-6,780.5|1,294.31|12.6
7|1|693.43|-6,565.56|1,666.99|12.6
0|0|865.5|-7,144.44|1,691.43|12.7
1|0|678.06|-6,843.46|1,687.43|12.7
2|0|717.8|-6,595.57|1,268.07|12.7
3|0|664.81|-6,990.69|1,690.47|12.7
4|0|717.79|-7,071.22|1,695.27|12.7
5|0|676.19|-6,259.01|1,492.39|12.7
6|0|616.22|-6,782.35|1,294.31|12.7
7|1|693.43|-6,547.43|1,647.87|12.7
0|0|844.11|-7,137.45|1,691.43|12.8
1|0|684.03|-6,822.77|1,687.43|12.8
2|0|715.68|-6,569.55|1,242.61|12.8
3|0|666.07|-6,976.64|1,690.47|12.8
4|0|714.77|-7,058.03|1,695.27|12.8
5|0|655.62|-6,249.91|1,492.39|12.8
6|0|647.48|-6,784.61|1,294.31|12.8
7|1|693.51|-6,507.86|1,628.51|12.8
0|0|827.23|-7,131.52|1,691.43|12.9
1|0|686.52|-6,805.47|1,687.43|12.9
2|0|715.25|-6,563.17|1,237.49|12.9
3|0|667.5|-6,965|1,690.47|12.9
4|0|712.36|-7,047.53|1,695.27|12.9
5|0|639.1|-6,243|1,492.39|12.9
6|0|656.9|-6,785.29|1,294.31|12.9
7|1|694.91|-6,464.41|1,600.71|12.9
0|0|807.17|-7,123.95|1,691.43|13
1|0|685.56|-6,785.54|1,687.43|13
2|0|714.56|-6,541.52|1,213.63|13
3|0|669.64|-6,946.25|1,690.47|13
4|0|709.48|-7,034.96|1,695.27|13
5|0|610.85|-6,237.5|1,492.39|13
6|0|661.3|-6,772.74|1,294.31|13
7|1|697.76|-6,410.74|1,550.26|13.0
0|0|790.3|-7,117.07|1,691.43|13.1
1|0|685.51|-6,775.95|1,687.43|13.1
2|0|713.65|-6,513.21|1,191.16|13.1
3|0|669.71|-6,928.29|1,690.47|13.1
4|0|705.65|-7,023.17|1,695.27|13.1
5|0|585.85|-6,233.06|1,492.39|13.1
6|0|669.54|-6,749.3|1,294.31|13.1
7|1|700.47|-6,365.14|1,521.22|13.1
0|0|768.43|-7,113.3|1,691.43|13.2
1|0|686.49|-6,767.71|1,687.43|13.2
2|0|712.59|-6,480.49|1,174.3|13.2
3|0|669.78|-6,909.67|1,690.47|13.2
4|0|702.86|-7,017.47|1,695.27|13.2
5|0|556.94|-6,227.92|1,492.39|13.2
6|0|679.28|-6,721.6|1,294.31|13.2
7|1|702.83|-6,325.42|1,498.15|13.2
0|0|744.72|-7,110.48|1,691.43|13.3
1|0|688.98|-6,753.6|1,687.43|13.3
2|0|712.06|-6,463.45|1,162.26|13.3
3|0|668.76|-6,890.8|1,686.47|13.3
4|0|695.67|-7,008.43|1,695.27|13.3
5|0|529.92|-6,223.13|1,492.39|13.3
6|0|687.58|-6,697.15|1,294.31|13.3
7|1|703.87|-6,307.95|1,498.15|13.3
0|0|725.49|-7,105.53|1,691.43|13.4
1|0|692.21|-6,738.45|1,687.43|13.4
2|0|711.96|-6,450.63|1,148.36|13.4
3|0|670.05|-6,875.34|1,686.47|13.4
4|0|690.65|-6,995.8|1,695.27|13.4
5|0|522.39|-6,221.79|1,492.39|13.4
6|0|696.51|-6,681.97|1,294.31|13.4
7|1|703.47|-6,304.48|1,498.15|13.4
0|0|710.9|-7,099.94|1,691.43|13.5
1|0|698.24|-6,718.89|1,687.43|13.5
2|0|711.72|-6,418.71|1,131.92|13.5
3|0|668.59|-6,856.15|1,686.47|13.5
4|0|685.76|-6,977.98|1,695.27|13.5
5|0|517.43|-6,233.93|1,492.39|13.5
6|0|703.91|-6,657.08|1,294.31|13.5
7|1|699.15|-6,286.44|1,498.15|13.5
0|0|706.41|-7,092.54|1,691.43|13.6
1|0|702.91|-6,697.12|1,687.43|13.6
2|0|711.47|-6,385.25|1,109.5|13.6
3|0|667.64|-6,836.81|1,686.47|13.6
4|0|681.96|-6,959.79|1,695.27|13.6
5|0|508.15|-6,253.35|1,492.39|13.6
6|0|705.07|-6,640.59|1,294.31|13.6
7|1|685.97|-6,253.11|1,498.15|13.6
0|0|705.03|-7,080.54|1,691.43|13.7
1|0|704.2|-6,674.05|1,687.43|13.7
2|0|711.27|-6,358.32|1,092.76|13.7
3|0|670.98|-6,816.17|1,686.47|13.7
4|0|679.44|-6,945.04|1,695.27|13.7
5|0|502.6|-6,275.72|1,492.39|13.7
6|0|706.35|-6,629.29|1,292.86|13.7
7|1|663.59|-6,219.35|1,498.15|13.7
0|0|703.4|-7,066.39|1,691.43|13.8
1|0|705.72|-6,646.82|1,687.43|13.8
2|0|711.03|-6,326.54|1,072.06|13.8
3|0|675.5|-6,790.94|1,686.47|13.8
4|0|676.72|-6,927.6|1,695.27|13.8
5|0|496.32|-6,303.52|1,492.39|13.8
